# time_s Ids_A Vds_V Vgs_V
2.1249550173e-06 8.7312500000e+01 5.9685937500e+02 9.0773439407e+00
2.1345549612e-06 8.6484375000e+01 5.9730468750e+02 8.9421873093e+00
2.1441549052e-06 8.7546875000e+01 5.9859375000e+02 9.0671873093e+00
2.1537550765e-06 8.6343750000e+01 5.9552343750e+02 8.9843750000e+00
2.1633550205e-06 8.7734375000e+01 5.9925000000e+02 9.1812496185e+00
2.1729549644e-06 8.7281250000e+01 5.9700000000e+02 9.1125001907e+00
2.1825549084e-06 8.9640625000e+01 5.9753906250e+02 9.1179685593e+00
2.1921550797e-06 8.7828125000e+01 5.9639062500e+02 9.0078125000e+00
2.2017550236e-06 8.8187500000e+01 5.9807812500e+02 9.1054687500e+00
2.2113549676e-06 9.0937500000e+01 5.9578125000e+02 9.0765628815e+00
2.2209549115e-06 8.9406250000e+01 5.9728125000e+02 9.0546875000e+00
2.2305550829e-06 9.1984375000e+01 5.9547656250e+02 9.0796871185e+00
2.2401550268e-06 8.9828125000e+01 5.9575781250e+02 9.1078128815e+00
2.2497549708e-06 9.0562500000e+01 5.9414062500e+02 9.1023435593e+00
2.2593549147e-06 9.0625000000e+01 5.9676562500e+02 9.1437501907e+00
2.2689550860e-06 9.2921875000e+01 5.9779687500e+02 8.9875001907e+00
2.2785550300e-06 9.2609375000e+01 5.9634375000e+02 9.0351562500e+00
2.2881549739e-06 9.2171875000e+01 5.9840625000e+02 9.0429687500e+00
2.2977549179e-06 9.1718750000e+01 5.9671875000e+02 9.0749998093e+00
2.3073550892e-06 9.0828125000e+01 5.9423437500e+02 9.1250000000e+00
2.3169550332e-06 9.0734375000e+01 5.9639062500e+02 9.0593748093e+00
2.3265549771e-06 9.2062500000e+01 5.9613281250e+02 9.1484375000e+00
2.3361549211e-06 9.4078125000e+01 5.9566406250e+02 9.0757808685e+00
2.3457550924e-06 9.3140625000e+01 5.9610937500e+02 9.1851558685e+00
2.3553550363e-06 9.3656250000e+01 5.9864062500e+02 9.0468750000e+00
2.3649549803e-06 9.1546875000e+01 5.9507812500e+02 9.0328121185e+00
2.3745549242e-06 9.3218750000e+01 5.9470312500e+02 9.0054683685e+00
2.3841550956e-06 9.4328125000e+01 5.9681250000e+02 9.0679683685e+00
2.3937550395e-06 9.4890625000e+01 5.9629687500e+02 9.1398439407e+00
2.4033549835e-06 9.6718750000e+01 5.9629687500e+02 9.1007814407e+00
2.4129549274e-06 9.3890625000e+01 5.9671875000e+02 9.0578126907e+00
2.4225550987e-06 9.5578125000e+01 5.9608593750e+02 9.1710939407e+00
2.4321550427e-06 9.6109375000e+01 5.9758593750e+02 9.0710935593e+00
2.4417549866e-06 9.6875000000e+01 5.9585156250e+02 9.0953121185e+00
2.4513549306e-06 9.5734375000e+01 5.9639062500e+02 9.1109371185e+00
2.4609551019e-06 9.7109375000e+01 5.9718750000e+02 9.2015628815e+00
2.4705550459e-06 9.7312500000e+01 5.9575781250e+02 9.1906251907e+00
2.4801549898e-06 9.6718750000e+01 5.9599218750e+02 9.1359376907e+00
2.4897549338e-06 9.6765625000e+01 5.9582812500e+02 9.2250003815e+00
2.4993551051e-06 9.7375000000e+01 5.9646093750e+02 9.0343751907e+00
2.5089550491e-06 9.6828125000e+01 5.9587500000e+02 9.0210933685e+00
2.5185549930e-06 9.8671875000e+01 5.9833593750e+02 9.0687503815e+00
2.5281549370e-06 9.7828125000e+01 5.9753906250e+02 9.1890621185e+00
2.5377551083e-06 9.7906250000e+01 5.9732812500e+02 9.0921878815e+00
2.5473550522e-06 9.8500000000e+01 5.9674218750e+02 9.1257810593e+00
2.5569549962e-06 9.8796875000e+01 5.9711718750e+02 9.1851558685e+00
2.5665549401e-06 9.9812500000e+01 5.9526562500e+02 9.0023441315e+00
2.5761551115e-06 1.0059375000e+02 5.9353125000e+02 9.1476564407e+00
2.5857550554e-06 1.0137500000e+02 5.9678906250e+02 9.0937500000e+00
2.5953549994e-06 1.0001562500e+02 5.9505468750e+02 9.0882816315e+00
2.6049549433e-06 1.0168750000e+02 5.9821875000e+02 9.1406250000e+00
2.6145548873e-06 1.0025000000e+02 5.9824218750e+02 9.0843753815e+00
2.6241550586e-06 1.0082812500e+02 5.9606250000e+02 8.9601564407e+00
2.6337550025e-06 1.0248437500e+02 5.9622656250e+02 8.9437503815e+00
2.6433549465e-06 1.0181250000e+02 5.9700000000e+02 8.9929685593e+00
2.6529548904e-06 1.0185937500e+02 5.9674218750e+02 9.1757812500e+00
2.6625550618e-06 1.0246875000e+02 5.9510156250e+02 9.0382814407e+00
2.6721550057e-06 1.0092187500e+02 5.9763281250e+02 8.9914064407e+00
2.6817549497e-06 1.0450000000e+02 5.9655468750e+02 8.9273433685e+00
2.6913548936e-06 1.0346875000e+02 5.9857031250e+02 9.1445312500e+00
2.7009550649e-06 1.0359375000e+02 5.9889843750e+02 9.0406246185e+00
2.7105550089e-06 1.0346875000e+02 5.9850000000e+02 9.0671873093e+00
2.7201549528e-06 1.0545312500e+02 6.0011718750e+02 9.0960941315e+00
2.7297548968e-06 1.0290625000e+02 5.9739843750e+02 9.0976562500e+00
2.7393550681e-06 1.0360937500e+02 5.9578125000e+02 9.0429687500e+00
2.7489550121e-06 1.0420312500e+02 5.9594531250e+02 9.0484371185e+00
2.7585549560e-06 1.0417187500e+02 5.9681250000e+02 9.1312503815e+00
2.7681549000e-06 1.0484375000e+02 5.9751562500e+02 9.1664066315e+00
2.7777550713e-06 1.0515625000e+02 5.9634375000e+02 9.1210937500e+00
2.7873550152e-06 1.0453125000e+02 5.9775000000e+02 9.1554689407e+00
2.7969549592e-06 1.0678125000e+02 5.9596875000e+02 9.1414060593e+00
2.8065549031e-06 1.0612500000e+02 5.9681250000e+02 9.0484371185e+00
2.8161550745e-06 1.0614062500e+02 5.9685937500e+02 9.1039066315e+00
2.8257550184e-06 1.0621875000e+02 5.9803125000e+02 9.0906248093e+00
2.8353549624e-06 1.0564062500e+02 5.9561718750e+02 9.0843753815e+00
2.8449549063e-06 1.0632812500e+02 5.9430468750e+02 9.0718746185e+00
2.8545550776e-06 1.0612500000e+02 5.9505468750e+02 9.0734376907e+00
2.8641550216e-06 1.0835937500e+02 5.9800781250e+02 9.0351562500e+00
2.8737549655e-06 1.0881250000e+02 5.9542968750e+02 8.9750003815e+00
2.8833549095e-06 1.0600000000e+02 5.9760937500e+02 8.9906253815e+00
2.8929550808e-06 1.0707812500e+02 5.9575781250e+02 8.9765625000e+00
2.9025550248e-06 1.0939062500e+02 5.9692968750e+02 9.1187496185e+00
2.9121549687e-06 1.0943750000e+02 5.9524218750e+02 9.1164064407e+00
2.9217549127e-06 1.1073437500e+02 5.9589843750e+02 9.2257814407e+00
2.9313550840e-06 1.1023437500e+02 5.9617968750e+02 9.0835933685e+00
2.9409550280e-06 1.1025000000e+02 5.9796093750e+02 9.0789060593e+00
2.9505549719e-06 1.1214062500e+02 5.9601562500e+02 9.0765628815e+00
2.9601549159e-06 1.1001562500e+02 5.9592187500e+02 9.0742187500e+00
2.9697550872e-06 1.1206250000e+02 5.9503125000e+02 9.1554689407e+00
