# time_s Ids_A Vds_V Vgs_V
2.8887950521e-06 2.9429687500e+02 5.9228906250e+02 1.4315625191e+01
2.8983949960e-06 2.9523437500e+02 5.9542968750e+02 1.4280468941e+01
2.9079949400e-06 2.9421875000e+02 5.9526562500e+02 1.4335156441e+01
2.9175951113e-06 2.9345312500e+02 5.9657812500e+02 1.4296093941e+01
2.9271950552e-06 2.9459375000e+02 5.9634375000e+02 1.4321093559e+01
2.9367949992e-06 2.9153125000e+02 5.9700000000e+02 1.4357030869e+01
2.9463949431e-06 2.9245312500e+02 5.9594531250e+02 1.4389843941e+01
2.9559948871e-06 2.9306250000e+02 5.9669531250e+02 1.4274218559e+01
2.9655950584e-06 2.9117187500e+02 5.9500781250e+02 1.4444531441e+01
2.9751950024e-06 2.9109375000e+02 5.9535937500e+02 1.4402343750e+01
2.9847949463e-06 2.9173437500e+02 5.9252343750e+02 1.4347656250e+01
2.9943948903e-06 2.9207812500e+02 5.9550000000e+02 1.4279687881e+01
3.0039950616e-06 2.8979687500e+02 5.9542968750e+02 1.4278124809e+01
3.0135950055e-06 2.8950000000e+02 5.9496093750e+02 1.4387499809e+01
3.0231949495e-06 2.9031250000e+02 5.9641406250e+02 1.4348437309e+01
3.0327948934e-06 2.8882812500e+02 5.9599218750e+02 1.4287500381e+01
3.0423950648e-06 2.9029687500e+02 5.9578125000e+02 1.4335937500e+01
3.0519950087e-06 2.8823437500e+02 5.9517187500e+02 1.4271875381e+01
3.0615949527e-06 2.8554687500e+02 5.9409375000e+02 1.4417968750e+01
3.0711948966e-06 2.8646875000e+02 5.9510156250e+02 1.4285937309e+01
3.0807950679e-06 2.8479687500e+02 5.9721093750e+02 1.4327343941e+01
3.0903950119e-06 2.8696875000e+02 5.9608593750e+02 1.4342968941e+01
3.0999949558e-06 2.8642187500e+02 5.9653125000e+02 1.4345312119e+01
3.1095948998e-06 2.8606250000e+02 5.9608593750e+02 1.4332031250e+01
3.1191950711e-06 2.8620312500e+02 5.9430468750e+02 1.4331250191e+01
3.1287950151e-06 2.8556250000e+02 5.9610937500e+02 1.4309374809e+01
3.1383949590e-06 2.8551562500e+02 5.9566406250e+02 1.4288281441e+01
3.1479949030e-06 2.8250000000e+02 5.9503125000e+02 1.4321093559e+01
3.1575950743e-06 2.8392187500e+02 5.9479687500e+02 1.4398437500e+01
3.1671950182e-06 2.8151562500e+02 5.9805468750e+02 1.4347656250e+01
3.1767949622e-06 2.8207812500e+02 5.9353125000e+02 1.4278905869e+01
3.1863949062e-06 2.8326562500e+02 5.9547656250e+02 1.4342187881e+01
3.1959950775e-06 2.8167187500e+02 5.9617968750e+02 1.4360156059e+01
3.2055950214e-06 2.8281250000e+02 5.9873437500e+02 1.4306249619e+01
3.2151949654e-06 2.8190625000e+02 5.9857031250e+02 1.4344531059e+01
3.2247949093e-06 2.8190625000e+02 5.9383593750e+02 1.4308593750e+01
3.2343950807e-06 2.7948437500e+02 5.9608593750e+02 1.4353906631e+01
3.2439950246e-06 2.8032812500e+02 5.9512500000e+02 1.4317187309e+01
3.2535949686e-06 2.8009375000e+02 5.9594531250e+02 1.4268750191e+01
3.2631949125e-06 2.7957812500e+02 5.9632031250e+02 1.4265625000e+01
3.2727950838e-06 2.8143750000e+02 5.9721093750e+02 1.4284375191e+01
3.2823950278e-06 2.8035937500e+02 5.9510156250e+02 1.4381250381e+01
3.2919949717e-06 2.7653125000e+02 5.9596875000e+02 1.4252344131e+01
3.3015949157e-06 2.7734375000e+02 5.9742187500e+02 1.4403905869e+01
3.3111950870e-06 2.7756250000e+02 5.9531250000e+02 1.4403124809e+01
3.3207950310e-06 2.7620312500e+02 5.9646093750e+02 1.4366406441e+01
3.3303949749e-06 2.7598437500e+02 5.9477343750e+02 1.4314062119e+01
